sample_id,split,partition,y,anomaly_type,anomaly_origin,zone,application,mobility,congestion
701,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
474,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
1180,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
389,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Twitch,No,No
963,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,C,File,No,No
972,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,C,File,No,No
696,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,B,File,No,No
922,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
819,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,Twitch,No,No
906,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,C,File,No,No
714,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,File,No,No
274,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
117,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
519,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
18,split_rca_balanced,train,1,Jamming,real,A,File,No,No
425,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,A,Twitch,No,No
707,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,B,File,No,No
1192,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
956,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
562,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
1165,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
584,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
545,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Youtube,No,No
359,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Twitch,No,No
928,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
947,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,File,No,No
1190,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Youtube,No,No
607,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
259,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1038,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,C,Twitch,No,No
845,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
892,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
847,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Youtube,No,No
271,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
588,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
993,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
7,split_rca_balanced,train,1,Jamming,real,A,File,No,No
624,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
240,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
502,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,A,Youtube,No,No
164,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
1196,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
242,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
809,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,Twitch,No,No
730,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
535,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Youtube,No,No
437,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Twitch,No,No
89,split_rca_balanced,train,1,Jamming,real,A,File,No,No
916,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
1080,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Twitch,No,No
146,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
1163,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
30,split_rca_balanced,train,1,Jamming,real,A,File,No,No
341,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,File,No,No
815,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,Twitch,No,No
965,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
254,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
65,split_rca_balanced,train,1,Jamming,real,A,File,No,No
136,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
738,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,Twitch,No,No
1117,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
824,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,Twitch,No,No
983,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,C,File,No,No
516,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
521,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
1020,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,File,No,No
1154,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
410,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Twitch,No,No
729,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,B,Twitch,No,No
1014,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
1003,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
493,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
1226,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
1044,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,C,Twitch,No,No
1115,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
1149,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
373,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,A,Twitch,No,No
996,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
362,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
1039,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
54,split_rca_balanced,train,1,Jamming,real,A,File,No,No
1069,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Twitch,No,No
332,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,A,File,No,No
158,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
202,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
308,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
293,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
500,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
507,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,A,Youtube,No,No
204,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
230,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1063,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,C,Twitch,No,No
461,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
203,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1071,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Twitch,No,No
483,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
234,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
313,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,A,File,No,No
1206,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
279,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
949,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,C,File,No,No
602,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
498,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
757,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
214,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
812,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,Twitch,No,No
682,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,File,No,No
779,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,Twitch,No,No
764,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,Twitch,No,No
177,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
844,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,B,Youtube,No,No
78,split_rca_balanced,train,1,Jamming,real,A,File,No,No
111,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
793,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
628,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
647,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
25,split_rca_balanced,train,1,Jamming,real,A,File,No,No
1036,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Twitch,No,No
268,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
850,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,B,Youtube,No,No
1030,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
664,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
63,split_rca_balanced,train,1,Jamming,real,A,File,No,No
1081,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
1177,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Youtube,No,No
863,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
1191,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
745,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
171,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
446,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
270,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
605,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
1092,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,C,Twitch,No,No
378,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,Twitch,No,No
449,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
1007,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
489,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
675,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,File,No,No
661,split_rca_balanced,train,1,Antenna Failure,synthetic,B,File,No,No
137,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
1194,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Youtube,No,No
966,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,File,No,No
224,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
799,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,Twitch,No,No
1223,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
968,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
1006,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,C,File,No,No
814,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,Twitch,No,No
1085,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,C,Twitch,No,No
296,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
1097,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,C,Twitch,No,No
186,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
1158,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
352,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,A,Twitch,No,No
221,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
752,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,Twitch,No,No
311,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,File,No,No
460,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,A,Youtube,No,No
376,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
304,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,File,No,No
77,split_rca_balanced,train,1,Jamming,real,A,File,No,No
534,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
974,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,C,File,No,No
1043,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,C,Twitch,No,No
1230,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,C,Youtube,No,No
771,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,B,Twitch,No,No
654,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
499,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
92,split_rca_balanced,train,1,Jamming,real,A,File,No,No
349,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
480,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
208,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
457,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,A,Youtube,No,No
1011,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
465,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Youtube,No,No
860,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
836,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
1098,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Twitch,No,No
106,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
403,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
241,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1067,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Twitch,No,No
492,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
910,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,C,File,No,No
140,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
825,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,B,Twitch,No,No
852,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Youtube,No,No
327,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
393,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,A,Twitch,No,No
658,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,File,No,No
216,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
314,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,File,No,No
797,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,Twitch,No,No
1027,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
294,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,File,No,No
1176,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,C,Youtube,No,No
23,split_rca_balanced,train,1,Jamming,real,A,File,No,No
511,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
830,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
1065,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
1040,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Twitch,No,No
372,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
1110,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
1101,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,C,Twitch,No,No
843,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,B,Youtube,No,No
105,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
646,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,File,No,No
1124,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Youtube,No,No
121,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
1162,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
371,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
695,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,File,No,No
95,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
1091,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
174,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
48,split_rca_balanced,train,1,Jamming,real,A,File,No,No
531,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
1222,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
683,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
873,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
574,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
284,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
464,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
419,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
22,split_rca_balanced,train,1,Jamming,real,A,File,No,No
93,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
596,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
837,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Youtube,No,No
1210,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
115,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
278,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
369,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,A,Twitch,No,No
920,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
228,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1094,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
360,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
1134,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Youtube,No,No
416,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
834,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
435,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
711,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,File,No,No
235,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
100,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
183,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
6,split_rca_balanced,train,1,Jamming,real,A,File,No,No
1033,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Twitch,No,No
503,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
941,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
997,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,C,File,No,No
269,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
4,split_rca_balanced,train,1,Jamming,real,A,File,No,No
573,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Youtube,No,No
423,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
261,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
802,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,Twitch,No,No
626,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
295,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,A,File,No,No
124,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
1150,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
323,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,File,No,No
676,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
122,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
1183,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
995,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,C,File,No,No
539,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
1189,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Youtube,No,No
931,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,C,File,No,No
977,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
853,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
978,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
1026,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,File,No,No
219,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
189,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1077,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,C,Twitch,No,No
939,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
912,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,C,File,No,No
1185,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
585,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,A,Youtube,No,No
667,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
823,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,B,Twitch,No,No
643,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
194,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
354,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
245,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
417,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
237,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1208,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
527,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
160,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
1078,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
1102,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,C,Twitch,No,No
299,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,File,No,No
1100,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Twitch,No,No
331,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
478,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Youtube,No,No
579,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
746,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Twitch,No,No
904,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
723,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
350,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
544,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,A,Youtube,No,No
960,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,C,File,No,No
817,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Twitch,No,No
899,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
45,split_rca_balanced,train,1,Jamming,real,A,File,No,No
290,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,File,No,No
364,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
191,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
697,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
1001,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
882,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
778,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Twitch,No,No
192,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
728,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
67,split_rca_balanced,train,1,Jamming,real,A,File,No,No
967,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,C,File,No,No
651,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
366,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
589,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,A,Youtube,No,No
517,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
958,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,File,No,No
821,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,Twitch,No,No
