setting,regime,detector,seed,n_train,n_val,n_test,n_real_test,n_synth_test,threshold,f1,precision,recall,auroc,avg_precision,real_det,synth_det,normal_fpr,fit_time_sec,note
fullscale,synthetic_only,XGB,5,22848,2542,6400,69,178,0.060000000000000005,0.8181818181818182,1.0,0.6923076923076923,0.8343640671644983,0.75074963007553,0.0,0.9606741573033708,0.0,1.4587359428405762,ok
fullscale,synthetic_only,HGB,6,22861,2529,6400,69,178,0.14,0.8105515587529976,0.9941176470588236,0.6842105263157895,0.8902664905898245,0.7658106271723133,0.0,0.949438202247191,0.00016252234682268812,2.0502309799194336,ok
fullscale,synthetic_only,RF,6,22861,2529,6400,69,178,0.33,0.7942583732057417,0.9707602339181286,0.6720647773279352,0.9036370790457371,0.7630312538764566,0.0,0.9325842696629213,0.0008126117341134406,10.784520864486694,ok
fullscale,synthetic_only,LR,6,22861,2529,6400,69,178,0.7100000000000001,0.7745098039215687,0.9813664596273292,0.6396761133603239,0.8396608481034564,0.7330479893340507,0.0,0.8876404494382022,0.00048756704046806434,0.16364288330078125,ok
fullscale,synthetic_only,kNN,6,22861,2529,6400,69,178,0.21000000000000002,0.7665847665847666,0.975,0.631578947368421,0.8391667012108901,0.6835005433591427,0.0,0.8764044943820225,0.0006500893872907525,0.41989612579345703,ok
fullscale,synthetic_only,MLP,6,22861,2529,6400,69,178,0.9600000000000001,0.7843137254901961,0.9937888198757764,0.6477732793522267,0.8654275489195554,0.7488052084797386,0.0,0.898876404494382,0.00016252234682268812,0.732043981552124,ok
fullscale,synthetic_only,XGB,6,22861,2529,6400,69,178,0.11,0.8133971291866029,0.9941520467836257,0.6882591093117408,0.8284954970782167,0.7492796365527037,0.0,0.9550561797752809,0.00016252234682268812,1.4811418056488037,ok
fullscale,synthetic_only,HGB,7,22846,2544,6400,69,178,0.01,0.8188235294117647,0.9775280898876404,0.7044534412955465,0.8822160415478181,0.7723765754222928,0.0,0.9775280898876404,0.0006500893872907525,1.6833500862121582,ok
fullscale,synthetic_only,RF,7,22846,2544,6400,69,178,0.24000000000000002,0.7952380952380952,0.9653179190751445,0.6761133603238867,0.9094753818123676,0.7667611977045858,0.0,0.9382022471910112,0.0009751340809361287,11.481151103973389,ok
fullscale,synthetic_only,LR,7,22846,2544,6400,69,178,0.49,0.7951807228915663,0.9821428571428571,0.6680161943319838,0.840785344827019,0.7372695083162546,0.0,0.9269662921348315,0.00048756704046806434,0.2073981761932373,ok
fullscale,synthetic_only,kNN,7,22846,2544,6400,69,178,0.21000000000000002,0.7745098039215687,0.9813664596273292,0.6396761133603239,0.8389910191598712,0.6838022317848909,0.0,0.8876404494382022,0.00048756704046806434,0.501190185546875,ok
fullscale,synthetic_only,MLP,7,22846,2544,6400,69,178,0.64,0.8142857142857143,0.9884393063583815,0.6923076923076923,0.8790129695464706,0.7451679171736598,0.0,0.9606741573033708,0.00032504469364537625,0.9820351600646973,ok
fullscale,synthetic_only,XGB,7,22846,2544,6400,69,178,0.02,0.8160377358490566,0.9774011299435028,0.7004048582995951,0.8161674861872453,0.7493770007398283,0.0,0.9719101123595506,0.0006500893872907525,1.4875190258026123,ok
fullscale,synthetic_only,HGB,8,22855,2535,6400,69,178,0.01,0.817966903073286,0.9829545454545454,0.7004048582995951,0.8956596663620193,0.770333318675464,0.0,0.9719101123595506,0.00048756704046806434,1.538160800933838,ok
fullscale,synthetic_only,RF,8,22855,2535,6400,69,178,0.27,0.8,0.9710982658959537,0.680161943319838,0.8984284681248934,0.7621772650219256,0.0,0.9438202247191011,0.0008126117341134406,10.375360012054443,ok
fullscale,synthetic_only,LR,8,22855,2535,6400,69,178,0.47000000000000003,0.7932692307692307,0.9763313609467456,0.6680161943319838,0.8458978899072306,0.7376025362403037,0.0,0.9269662921348315,0.0006500893872907525,0.1669309139251709,ok
fullscale,synthetic_only,kNN,8,22855,2535,6400,69,178,0.21000000000000002,0.7714987714987716,0.98125,0.6356275303643725,0.8390640555181601,0.6835097027531981,0.0,0.8820224719101124,0.00048756704046806434,0.44115591049194336,ok
fullscale,synthetic_only,MLP,8,22855,2535,6400,69,178,0.73,0.7980769230769231,0.9822485207100592,0.6720647773279352,0.8776588359846847,0.7582797033457016,0.0,0.9325842696629213,0.00048756704046806434,0.6883950233459473,ok
fullscale,synthetic_only,XGB,8,22855,2535,6400,69,178,0.04,0.819047619047619,0.9942196531791907,0.6963562753036437,0.8306221052763176,0.7494150080797409,0.0,0.9662921348314607,0.00016252234682268812,1.7086520195007324,ok
fullscale,synthetic_only,HGB,9,22850,2540,6400,69,178,0.02,0.8151658767772512,0.9828571428571429,0.6963562753036437,0.8761849491147138,0.7627472215241686,0.0,0.9662921348314607,0.00048756704046806434,1.5123419761657715,ok
fullscale,synthetic_only,RF,9,22850,2540,6400,69,178,0.31,0.7942583732057417,0.9707602339181286,0.6720647773279352,0.8894114388096784,0.7551116389633049,0.0,0.9325842696629213,0.0008126117341134406,10.980365991592407,ok
fullscale,synthetic_only,LR,9,22850,2540,6400,69,178,0.19,0.8018867924528302,0.96045197740113,0.6882591093117408,0.8439272242038544,0.7390855463412801,0.0,0.9550561797752809,0.0011376564277588168,0.17212414741516113,ok
fullscale,synthetic_only,kNN,9,22850,2540,6400,69,178,0.21000000000000002,0.7684729064039408,0.9811320754716981,0.631578947368421,0.8390548437252228,0.6829541827033503,0.0,0.8764044943820225,0.00048756704046806434,0.4485330581665039,ok
fullscale,synthetic_only,MLP,9,22850,2540,6400,69,178,0.23,0.8113207547169812,0.9717514124293786,0.6963562753036437,0.8652446290312287,0.748924328372158,0.0,0.9662921348314607,0.0008126117341134406,0.784188985824585,ok
fullscale,synthetic_only,XGB,9,22850,2540,6400,69,178,0.02,0.8113207547169812,0.9717514124293786,0.6963562753036437,0.8237178664697975,0.7556284360432522,0.0,0.9662921348314607,0.0008126117341134406,1.5683767795562744,ok
