channel,ks_stat,ks_pvalue,cohens_d,abs_d,wasserstein_norm,mean_RF,mean_NonRF,ks_significant_bh
mac_dl_bo_skewness,0.071367391221592,0.38490946233405804,-0.09439055416870258,0.09439055416870258,0.10695263779836997,0.09714488725320927,0.10067302377151172,False
rlc_f1u_size_outliers,0.0060051772050706154,1.0,0.09007142763401002,0.09007142763401002,0.09012074898695623,0.00012908831115085554,3.5837155963302754e-05,False
BHRX_In_outliers,0.0060051772050706154,1.0,0.09007142763401002,0.09007142763401002,0.09012074898695623,0.00012908831115085554,3.5837155963302754e-05,False
BHRX_Out_outliers,0.0060051772050706154,1.0,0.09007142763401002,0.09007142763401002,0.09012074898695623,0.00012908831115085554,3.5837155963302754e-05,False
dumgr_du_1_DUMGR_LOGGER_1_var,0.035945410940652484,0.982481266312368,-0.08972115595278148,0.08972115595278148,0.09201776546870492,1.3953873145450061e-05,1.84260644437852e-05,False
BHTX_In_std,0.09500742319844684,0.11197629966191906,0.08668124489470584,0.08668124489470584,0.11018437379348756,0.08840983620091293,0.07849085661689331,False
l1_UL_tx,0.2134645399520347,1.0984966594488601e-06,-0.08591466189187302,0.08591466189187302,0.138817113910614,0.19093879474920156,0.2126605381230664,True
BHTX_Out_std,0.09500742319844684,0.11197629966191906,0.08561003505805376,0.08561003505805376,0.10910869669953617,0.0884087673131059,0.07860842962394596,False
MHTX_In_std,0.09500742319844684,0.11197629966191906,0.08559705105828637,0.08559705105828637,0.10911080674418283,0.08833490533624086,0.0785437211017389,False
MHTX_Out_std,0.09500742319844684,0.11197629966191906,0.085066690348753,0.085066690348753,0.10862566637873955,0.08825541062684701,0.0785319593179255,False
f1u_rlc_size_std,0.09500742319844684,0.11197629966191906,0.08505507353657336,0.08505507353657336,0.10860155715552638,0.08832156026435724,0.07859297738766725,False
dumgr_du_1_DUMGR_LOGGER_1_std,0.032129125585290644,0.99511424806263,-0.08423978003829331,0.08423978003829331,0.08560970233765541,0.0002494058977518834,0.0003215330757025561,False
phc2sys_phc2sys_irq,0.03365183295900111,0.9914285685246828,-0.08391907001255501,0.08391907001255501,0.13516620930947698,0.0011021784232365145,0.0015051605504587157,False
BHTX_In_size,0.12050325478701131,0.01982005831893774,0.08366925845054386,0.08366925845054386,0.11029147561382904,0.0916399105699379,0.08174548077880203,True
dumgr_du_1_DUMGR_LOGGER_1_mean,0.02796071414975827,0.9993650091054378,-0.08288449504593522,0.08288449504593522,0.08337106637920694,0.0017387706987343388,0.0022273681130807062,False
BHTX_Out_size,0.12050325478701131,0.01982005831893774,0.08268166526211143,0.08268166526211143,0.10930287117624206,0.0916387514172649,0.08185726940542556,True
MHTX_In_size,0.12050325478701131,0.01982005831893774,0.08266733481264786,0.08266733481264786,0.1093066677225075,0.09164169915094933,0.08186154691305159,True
MHTX_Out_size,0.12050325478701131,0.01982005831893774,0.08223565315107637,0.08223565315107637,0.10891330329642132,0.091640543708109,0.08191076156938817,True
f1u_rlc_size,0.12050325478701131,0.01982005831893774,0.08209793792445187,0.08209793792445187,0.10896157384563553,0.09146644437694287,0.08176851399439893,True
dumgr_du_1_DUMGR_LOGGER_1_max,0.026333320644105217,0.9997841132007051,-0.0788439905321938,0.0788439905321938,0.08250835241429112,0.0036535173407234098,0.004623324952062664,False
dumgr_du_1_DUMGR_LOGGER_1_range,0.026333320644105217,0.9997841132007051,-0.07863703465767975,0.07863703465767975,0.08243227361062169,0.0036745283644476373,0.004647216375131126,False
rlc_f1u_size_min,0.2756195515626784,6.891016126328101e-11,0.07831185958700454,0.07831185958700454,0.11615325466035718,0.16886588886618822,0.14923636915806762,True
dumgr_du_1_DUMGR_LOGGER_1_total_runtime,0.023830370398568654,0.9999732646266006,-0.07830185014946946,0.07830185014946946,0.07848512900471695,0.00011291054002090485,0.00014262031050881697,False
mac_rlc_size_max,0.19576306673265065,1.0870950393832942e-05,-0.07822759759911055,0.07822759759911055,0.08822996091778333,0.2745188908916908,0.29968148075568024,True
mac_rlc_size_var,0.18865392668163997,2.576196894893818e-05,0.07654219606083273,0.07654219606083273,0.12525132829761712,0.1451049754657126,0.126429483648474,True
mac_rlc_size_outliers,0.035697970992424534,0.9836341537571276,0.07580294458262224,0.07580294458262224,0.10543232106627472,0.002703080087111822,0.0021254190312134562,False
gnb_du_layer2_TxCtrl_DU1_C0_max,0.08656591419543949,0.18145096499194827,-0.0749159934773514,0.0749159934773514,0.14573224993619155,0.13302776322572557,0.13551397659653508,False
dumgr_du_1_DUMGR_LOGGER_1_total_events,0.023830370398568654,0.9999732646266006,-0.07490452366065353,0.07490452366065353,0.07560892726653123,9.903540864733677e-05,0.00012375299665017412,False
l1_ULPrbMin,0.17579656629487228,0.00011334396010302341,-0.07355577998041855,0.07355577998041855,0.0759459469261312,0.28806701907405,0.31147172463600686,True
MHRX_Out_min,0.22712132171000038,1.630263461497981e-07,0.07200659727227099,0.07200659727227099,0.10930706310804247,0.16226919514394686,0.14361708703734688,True
MHRX_In_min,0.22712132171000038,1.630263461497981e-07,0.07187136004967255,0.07187136004967255,0.10936391936140342,0.16227031619354687,0.14365302748146944,True
l1app_main_ebbupool_act_0_kurtosis,0.07183372035479081,0.3768968600127584,0.07138645423234052,0.07138645423234052,0.12330893854850172,0.27727828629283985,0.2750905824808079,False
l1_ULPrbMax,0.14139289657010165,0.003537692816966054,-0.06795913299114549,0.06795913299114549,0.07080535723623281,0.29280428337590203,0.31422574612965654,True
rlc_mac_size,0.11635387719365031,0.02701335557451229,0.06662639580205709,0.06662639580205709,0.10585845230057239,0.09132018875735955,0.08340224938456335,True
gnb_cu_pdcp_0_0_pdcp_worker_0_var,0.1401271460657048,0.003957263486940819,0.06469786008890452,0.06469786008890452,0.14757931021736373,0.02062946378267409,0.01876849662817263,True
dumgr_du_1_DUMGR_LOGGER_1_outliers,0.011800982146256044,1.0,0.06090484282697649,0.06090484282697649,0.08768698880551445,1.2404220766989037e-05,8.530760004584717e-06,False
l1_avg_UL_prbSize,0.1694582968518025,0.00022611587186539887,-0.06014885672576175,0.06014885672576175,0.16764442664563037,0.21758392641390384,0.23292440259102903,True
l1_tx,0.1398416384331341,0.004057741640514117,0.05989090763362162,0.05989090763362162,0.09633370573790451,0.0808886514614873,0.07446011668829984,True
l1app_main_ebbupool_act_0_range,0.12057939015569683,0.01969323494454618,-0.05775758563917437,0.05775758563917437,0.24357830379078127,0.07698080978545657,0.07854780269820892,True
phc2sys_phc2sys_std,0.04156991130229548,0.9378012482270957,-0.05676843787858678,0.05676843787858678,0.06460373041485233,0.0024840035127993688,0.0027655686092682595,False
l1app_main_ebbupool_act_0_max,0.12057939015569683,0.01969323494454618,-0.05652857023818966,0.05652857023818966,0.2439300978207054,0.07693984978581118,0.07847554609766913,True
mac_ul_CRC_Max,0.2768662682249039,5.476108598177157e-11,0.05124323009722876,0.05124323009722876,0.3198702491010273,9.601637531916999e-05,8.57996738311133e-05,True
mac_rlc_size,0.17414062202596217,0.00013607567521288304,-0.050364708300130866,0.050364708300130866,0.10199477614518292,0.19174656299296336,0.2045199591422753,True
rlc_f1u_size_max,0.24371883208344436,1.3598099472519923e-08,-0.050105100206583694,0.050105100206583694,0.07705173116608317,0.28566554301834757,0.30154282491202383,True
rlc_f1u_size,0.16725988808100803,0.00028555492440394926,-0.048215056894297094,0.048215056894297094,0.09990262227759195,0.18923272646882866,0.20130184982130597,True
MHRX_In_max,0.23804674711637291,3.2451872264657976e-08,-0.048210011260191095,0.048210011260191095,0.07836737969062851,0.2871055744597553,0.30234010766261393,True
MHRX_Out_max,0.23804674711637291,3.2451872264657976e-08,-0.0482088648367595,0.0482088648367595,0.07836857044516658,0.2871059417795618,0.30234010766261393,True
MHRX_Out_size,0.1737028436560204,0.00014276308385103448,-0.04774402391051156,0.04774402391051156,0.10004259682731342,0.18843668104530845,0.20028600996703383,True
MHRX_In_size,0.1737028436560204,0.00014276308385103448,-0.04773704853702889,0.04773704853702889,0.10004610785839503,0.18843879529729868,0.20028630588253293,True
mac_bsr_update_mean,0.18963416955346607,2.290566052175842e-05,-0.04493583622803611,0.04493583622803611,0.11315131170749426,0.02095982965778942,0.022124572435686087,True
gnb_cu_pdcp_0_0_pdcp_worker_0_irq,0.19292702424911493,1.5410614217282148e-05,-0.042610447974077724,0.042610447974077724,0.24681419859215709,0.04594591374246257,0.04816130411460325,True
gnb_du_layer2_TxCtrl_DU1_C0_var,0.17176139175453958,0.00017664144858570586,-0.04241907819134621,0.04241907819134621,0.10490267445349702,0.002611084241431343,0.002849125457172469,True
l1_ULMcsMax,0.07475541512809776,0.3300049594615986,-0.04228762703985836,0.04228762703985836,0.09928297393951618,0.5646978387941464,0.5672448092746899,False
phc2sys_phc2sys_var,0.04156991130229548,0.9378012482270957,-0.04192958023059994,0.04192958023059994,0.04779247380575262,0.001270397851530789,0.0013958654054735601,False
mac_dl_bo_irq,0.07180516959153374,0.37750641534137874,0.041568450209275444,0.041568450209275444,0.09970632726040389,0.0030126377632051678,0.0025782706764678324,False
MHTX_Out_var,0.13231375385435304,0.007740337634947699,-0.039303426250267434,0.039303426250267434,0.10042788837448798,0.03477172069027487,0.03786543262832048,True
f1u_rlc_size_var,0.13460733183600443,0.006382863210345336,-0.03925861946575936,0.03925861946575936,0.1003106763955984,0.03482451734340667,0.03791823487992458,True
mac_dl_bo_std,0.10418173512505234,0.06295455240059927,0.0388393520699333,0.0388393520699333,0.10174815460649839,0.004419298380241312,0.0041964978648612,False
MHTX_In_var,0.13231375385435304,0.007740337634947699,-0.038419611221160756,0.038419611221160756,0.10038201789197243,0.03482852591505392,0.037855626184770355,True
BHTX_Out_var,0.13460733183600443,0.006382863210345336,-0.03841392700540395,0.03841392700540395,0.10031624980557885,0.03487926179295185,0.03790942728784644,True
BHTX_In_var,0.13460733183600443,0.006382863210345336,-0.036588824645467574,0.036588824645467574,0.09853408026881902,0.0348802832166381,0.0377643907737285,True
gnb_du_layer2_f1_du_worker_0_range,0.15481175530092506,0.00101117782802321,0.035252350319764585,0.035252350319764585,0.27551867184878537,0.050207844011763814,0.0492329790380809,True
f1u_rlc_size_outliers,0.0018557996117096198,1.0,0.03414826415880041,0.03414826415880041,0.03419423276727178,0.00012966804979253112,7.167431192660551e-05,False
MHTX_Out_outliers,0.0018557996117096198,1.0,0.03414826415880041,0.03414826415880041,0.03419423276727178,0.00012966804979253112,7.167431192660551e-05,False
BHTX_In_outliers,0.0018557996117096198,1.0,0.03414826415880041,0.03414826415880041,0.03419423276727178,0.00012966804979253112,7.167431192660551e-05,False
BHTX_Out_outliers,0.0018557996117096198,1.0,0.03414826415880041,0.03414826415880041,0.03419423276727178,0.00012966804979253112,7.167431192660551e-05,False
MHTX_In_outliers,0.0018557996117096198,1.0,0.03414826415880041,0.03414826415880041,0.03419423276727178,0.00012966804979253112,7.167431192660551e-05,False
mac_bsr_update_var,0.18963416955346607,2.290566052175842e-05,0.03174188588137364,0.03174188588137364,0.11363601549991457,0.00327003776772096,0.003103123387152389,True
mac_sinr_update_max,0.11700102782747726,0.02575890907753689,-0.02923221587274468,0.02923221587274468,0.17564088314049506,0.11306079594549796,0.1134502224521626,True
rlc_f1u_size_std,0.16682210971106629,0.0002990139717115869,-0.027969877006427637,0.027969877006427637,0.09819470039140084,0.17859068765178884,0.18547845433600332,True
gnb_du_layer2_f1_du_worker_0_var,0.18453309985153604,4.1946083136587866e-05,0.02671532334383186,0.02671532334383186,0.0810954663979265,0.011724868302052494,0.011110168143117034,True
rlc_f1u_size_mean,0.2496193231565724,5.384791197708228e-09,-0.025926051737136666,0.025926051737136666,0.09337935539577465,0.24428004037498988,0.2513662554807491,True
MHRX_Out_mean,0.23760896874643114,3.4670635206676065e-08,-0.02549210980929791,0.02549210980929791,0.1073334381527163,0.23153426924612203,0.23839391350685812,True
MHRX_In_mean,0.23760896874643114,3.4670635206676065e-08,-0.02543028513267155,0.02543028513267155,0.1072858804658779,0.231546139334912,0.2383891020584029,True
mac_rlc_size_std,0.18025048536297536,6.864697540589515e-05,0.025366433088692554,0.025366433088692554,0.12272915819537968,0.16793745236328916,0.16178086771942965,True
MHRX_Out_var,0.1645285317294149,0.0003800137660347494,0.024421151089651736,0.024421151089651736,0.09774255837739629,0.14845894550887223,0.14256458636861527,True
MHRX_In_var,0.1645285317294149,0.0003800137660347494,0.02437965158469729,0.02437965158469729,0.09777284178881379,0.14845539068924146,0.1425711968132029,True
MHRX_Out_std,0.1737028436560204,0.00014276308385103448,-0.023036418781931585,0.023036418781931585,0.09994753802822967,0.17583858619340223,0.18150686089410695,True
MHRX_In_std,0.1737028436560204,0.00014276308385103448,-0.023026822997748202,0.023026822997748202,0.0999554764136811,0.1758412890373952,0.1815071416077442,True
rlc_mac_size_var,0.11591609882370855,0.027892892034457325,-0.02206224836055039,0.02206224836055039,0.07563423267972608,0.03580101453802509,0.0372508012096796,True
ptp4l_ptp4l_std,0.057472686436484066,0.6568578114048363,0.01946027573770914,0.01946027573770914,0.10788034906648156,0.012763906218096057,0.012712134511333916,False
mac_sinr_update_irq,0.007423198446838479,1.0,0.019409615879653272,0.019409615879653272,0.06974021314494971,0.00021611341889715788,0.0001791857819525747,False
rlc_f1u_size_var,0.16223495374776353,0.0004813383967875699,0.01924701467519902,0.01924701467519902,0.09775921260401661,0.149557445638999,0.14494468401001645,True
gnb_du_layer2_TxCtrl_DU1_C0_std,0.18126879591914424,6.122424171265062e-05,0.018403585232948924,0.018403585232948924,0.15056877717792064,0.013809847448437081,0.013453716935087668,True
mac_dl_bo_mean,0.13107655411321328,0.008573281450028135,-0.01713127907028473,0.01713127907028473,0.207496319641556,0.0066530178448216,0.006789962600248704,True
mac_dl_harq_NACK,0.09832882865735278,0.09142760080279103,-0.016723324445467144,0.016723324445467144,0.12716964167478048,0.0032393292183852543,0.0033704407928071473,False
ptp4l_ptp4l_var,0.07487913510221174,0.3280311353738751,0.016658209825650094,0.016658209825650094,0.10098919226938886,0.0009149251697986885,0.0009044408852954335,False
BHRX_Out_irq,0.005795804941185428,1.0,-0.0118388131445003,0.0118388131445003,0.022301757693171425,0.0015560165975103733,0.0016485091743119267,False
BHRX_In_irq,0.005795804941185428,1.0,-0.0118388131445003,0.0118388131445003,0.022301757693171425,0.0015560165975103733,0.0016485091743119267,False
rlc_f1u_size_irq,0.005795804941185428,1.0,-0.0118388131445003,0.0118388131445003,0.022301757693171425,0.0015560165975103733,0.0016485091743119267,False
dumgr_du_1_DUMGR_LOGGER_1_irq,0.018805436065324147,0.9999999734182062,-0.010849829956416509,0.010849829956416509,0.09905438941488692,0.0009400933609958506,0.0009765625,False
mac_bsr_update_range,0.18963416955346607,2.290566052175842e-05,0.010656653192641518,0.010656653192641518,0.08143605977388,0.01701066902467231,0.016691275690448884,True
mac_bsr_update_max,0.18963416955346607,2.290566052175842e-05,0.010656653192641518,0.010656653192641518,0.08143605977388,0.01701066902467231,0.016691275690448884,True
mac_bsr_update_std,0.18963416955346607,2.290566052175842e-05,-0.009923534282462412,0.009923534282462412,0.11826001444154799,0.011520300669415864,0.011678394491398016,True
ptp4l_ptp4l_range,0.07256652327838897,0.36487043605786074,0.009014316109198093,0.009014316109198093,0.10923152324891823,0.017915231430771686,0.017882486601325964,False
phc2sys_phc2sys_range,0.07256652327838897,0.36487043605786074,0.009014316109198093,0.009014316109198093,0.10923152324891823,0.017915231430771686,0.017882486601325964,False
l1_avg_UL_mcs,0.07212874490844721,0.37211885320371124,0.008750067893358788,0.008750067893358788,0.12166825388914061,0.5671833810469916,0.5666708109404789,False
mac_rlc_size_mean,0.19346948875099929,1.4416672964768156e-05,0.008655952070789385,0.008655952070789385,0.11874494474254078,0.18994265041435796,0.18780125040872558,True
ptp4l_ptp4l_max,0.07256652327838897,0.36487043605786074,0.008055575851632777,0.008055575851632777,0.11018654661839279,0.017911692223360923,0.017882421641576385,False
gnb_du_layer2_f1_du_worker_0_outliers,0.07338497849175835,0.35158616619769006,-0.00786748117178248,0.00786748117178248,0.10515035644840501,0.12054995260359835,0.12083701045175485,False
MHRX_Out_outliers,0.0022935779816513763,1.0,-0.004650666262618261,0.004650666262618261,0.04821431238195432,6.483402489626556e-05,7.103531356524984e-05,False
MHRX_In_outliers,0.0022935779816513763,1.0,-0.004650666262618261,0.004650666262618261,0.04821431238195432,6.483402489626556e-05,7.103531356524984e-05,False
MHRX_Out_irq,0.0035022269595340514,1.0,-0.0027266841751034843,0.0027266841751034843,0.02282100364516976,0.0015560165975103733,0.0015768348623853212,False
MHRX_In_irq,0.0035022269595340514,1.0,-0.0027266841751034843,0.0027266841751034843,0.02282100364516976,0.0015560165975103733,0.0015768348623853212,False
l1_avg_UL_tbs,0.1946305531234535,1.2473574040312564e-05,-0.0019423209625956826,0.0019423209625956826,0.1309095245852386,0.21983774499272102,0.2203139949807846,True
